# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
1.440000000000000036e-04 -1.604983800888653786e+05 1.191203906929517871e+03 2.152727660456097510e+03 1.191203906929517871e+03 -5.879939928622426315e-01 4.364036204980877715e-03 7.886627465745926421e-03 4.364036204980877715e-03
2.339999999999999958e-04 -1.313913956498213229e+05 1.142253277983255430e+03 3.214667487021539273e+03 1.142253277983255430e+03 -4.813590723663689341e-01 4.184703081797363708e-03 1.177709812629666557e-02 4.184703081797363708e-03
3.789999999999999966e-04 -9.246020405102755467e+04 1.242470924770262855e+03 2.703109613454351347e+03 1.242470924770262855e+03 -3.387326683965270480e-01 4.551855536899547874e-03 9.902979792564294698e-03 4.551855536899547874e-03
6.160000000000000111e-04 -4.489416031740493054e+04 1.165624701418771338e+03 2.689308848969325481e+03 1.165624701418771338e+03 -1.644720436842583844e-01 4.270325482329470797e-03 9.852419988723229438e-03 4.270325482329470797e-03
1.000000000000000021e-03 1.077327678862772882e+04 1.147423290113366875e+03 2.156601710009310864e+03 1.147423290113366875e+03 3.946844841454448527e-02 4.203643684648602531e-03 7.900820243667292311e-03 4.203643684648602531e-03
2.000000000000000042e-03 9.747121925665441086e+04 1.154622619387784198e+03 1.132159856736307120e+03 1.154622619387784198e+03 3.570907779140096716e-01 4.230018794251894608e-03 4.147725318798461264e-03 4.230018794251894608e-03
4.000000000000000083e-03 1.750096615315747622e+05 1.194614152033498158e+03 -5.477452086893608794e+02 1.194614152033498158e+03 6.411568117786835552e-01 4.376529811671599386e-03 -2.006692479700381872e-03 4.376529811671599386e-03
8.000000000000000167e-03 2.321201233907837304e+05 1.216172045027359218e+03 -1.100960822909255512e+02 1.216172045027359218e+03 8.503838985829867969e-01 4.455508251031167592e-03 -4.033426068779520819e-04 4.455508251031167592e-03
1.600000000000000033e-02 2.624950494892870774e+05 1.166337545025087820e+03 -1.838246943894548167e+03 1.166337545025087820e+03 9.616639879500294974e-01 4.272937021200655903e-03 -6.734511337802322022e-03 4.272937021200655903e-03
3.200000000000000067e-02 2.730609364348542294e+05 1.114056403312592465e+03 -1.573982789131478057e+03 1.114056403312592465e+03 1.000372653107990617e+00 4.081402394808127630e-03 -5.766366142545717617e-03 4.081402394808127630e-03
6.400000000000000133e-02 2.745160693117490155e+05 1.162340476644813862e+03 -3.034695303824271832e+03 1.162340476644813862e+03 1.005703606541643813e+00 4.258293557538534238e-03 -1.111776086355479795e-02 4.258293557538534238e-03
1.280000000000000027e-01 2.748831549508737517e+05 1.221205111190861771e+03 -3.844387797026698536e+03 1.221205111190861771e+03 1.007048443483623101e+00 4.473947145356325754e-03 -1.408411056630614819e-02 4.473947145356325754e-03
2.560000000000000053e-01 2.754222728333331761e+05 1.153927793078568811e+03 -4.817029230861618998e+03 1.153927793078568811e+03 1.009023529314116985e+00 4.227473262666622648e-03 -1.764743201532760139e-02 4.227473262666622648e-03
5.120000000000000107e-01 2.749036549784274539e+05 1.128466019461592850e+03 -6.942142482096227468e+03 1.128466019461592850e+03 1.007123546379044221e+00 4.134192757741209263e-03 -2.543289268593400612e-02 4.134192757741209263e-03
