# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
3.399999999999999973e-05 -5.927243554791136557e+04 2.363073202916156788e+03 -1.489005100291221879e+03 2.363073202916156788e+03 -3.016644065115883788e-01 1.202675524822870677e-02 -7.578224780538949171e-03 1.202675524822870677e-02
5.500000000000000196e-05 -2.953514619624641637e+04 2.513000841737978135e+03 -4.800241414250510843e+02 2.513000841737978135e+03 -1.503178039870108063e-01 1.278980525227839220e-02 -2.443061372384004552e-03 1.278980525227839220e-02
8.899999999999999491e-05 8.035695866166044652e+03 2.278904628209671500e+03 -7.500436430514831727e+02 2.278904628209671500e+03 4.089731427376824824e-02 1.159838305631440136e-02 -3.817313534484720501e-03 1.159838305631440136e-02
1.440000000000000036e-04 5.399744620073415717e+04 2.360628469472438155e+03 -1.237678006922916211e+03 2.360628469472438155e+03 2.748175844422490188e-01 1.201431288684164447e-02 -6.299106793225129307e-03 1.201431288684164447e-02
2.339999999999999958e-04 1.052259120501321886e+05 2.378016578949992436e+03 -5.574765536308714218e+02 2.378016578949992436e+03 5.355425673808383857e-01 1.210280889139109424e-02 -2.837251955999781344e-03 1.210280889139109424e-02
3.789999999999999966e-04 1.503122456933568174e+05 2.415678538862645382e+03 -4.502121055038132909e+02 2.415678538862645382e+03 7.650074434997359285e-01 1.229448774987043115e-02 -2.291334350540724825e-03 1.229448774987043115e-02
6.160000000000000111e-04 1.799649606219516718e+05 2.342899224172854701e+03 5.765465630676135333e+02 2.342899224172854701e+03 9.159236082853263738e-01 1.192408068680198170e-02 2.934307915076326059e-03 1.192408068680198170e-02
1.000000000000000021e-03 1.935911038893412333e+05 2.480332977298367041e+03 2.551493060209942996e+03 2.480332977298367041e+03 9.852732542683451111e-01 1.262354361907436218e-02 1.298570967451651015e-02 1.262354361907436218e-02
2.000000000000000042e-03 1.969866953590454650e+05 2.401867372644885108e+03 -5.608904461837901181e+02 2.401867372644885108e+03 1.002554964999400777e+00 1.222419643786679631e-02 -2.854626809274337946e-03 1.222419643786679631e-02
4.000000000000000083e-03 1.952914448495750548e+05 2.251812085492244023e+03 1.147349068679457559e+03 2.251812085492244023e+03 9.939270634444783425e-01 1.146049677335347385e-02 5.839381706949421137e-03 1.146049677335347385e-02
8.000000000000000167e-03 1.959058905370178982e+05 2.385133931264354032e+03 2.702917460471780942e+02 2.385133931264354032e+03 9.970542572559460970e-01 1.213903233728122130e-02 1.375637737889044004e-03 1.213903233728122130e-02
1.600000000000000033e-02 1.963083672092316556e+05 2.436108229984499303e+03 5.725349731403766782e+02 2.436108229984499303e+03 9.991026442563416543e-01 1.239846374799703950e-02 2.913891107779963390e-03 1.239846374799703950e-02
3.200000000000000067e-02 1.977978822861314693e+05 2.607075048275459721e+03 -7.397128981431324064e+02 2.607075048275459721e+03 1.006683464539993356e+00 1.326859171382405687e-02 -3.764735670882655809e-03 1.326859171382405687e-02
