# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
1.299999999999999920e-05 -6.318648878676865716e+05 2.520122086085651972e+03 2.407874042829032987e+03 2.520122086085651972e+03 -7.752734344078471285e-01 3.092090955393958420e-03 2.954367008911047959e-03 3.092090955393958420e-03
2.099999999999999884e-05 -6.210187290179225383e+05 2.213180844721951871e+03 2.672199024036366609e+03 2.213180844721951871e+03 -7.619656229072491183e-01 2.715486091090636798e-03 3.278683393497542828e-03 2.715486091090636798e-03
3.399999999999999973e-05 -6.064762003261590144e+05 2.359517448949100981e+03 1.564946668323158519e+03 2.359517448949100981e+03 -7.441225105895425962e-01 2.895035364862786481e-03 1.920128181691386875e-03 2.895035364862786481e-03
5.500000000000000196e-05 -5.860286316847603302e+05 2.463114781890785707e+03 -1.209606620999198640e+03 2.463114781890785707e+03 -7.190341458611216874e-01 3.022145229087448617e-03 -1.484139880772883651e-03 3.022145229087448617e-03
8.899999999999999491e-05 -5.511671641990045318e+05 2.381761099869529517e+03 6.735033582587493584e+01 2.381761099869529517e+03 -6.762604925926416488e-01 2.922327452101634512e-03 8.263622044335181829e-05 2.922327452101634512e-03
1.440000000000000036e-04 -5.058421042655963101e+05 2.395453092534883581e+03 2.201102524567511864e+03 2.395453092534883581e+03 -6.206484217939346459e-01 2.939126990074662250e-03 2.700666465997034367e-03 2.939126990074662250e-03
2.339999999999999958e-04 -4.369413291739458800e+05 2.376443446095538093e+03 1.308096707219185191e+03 2.376443446095538093e+03 -5.361098731828080055e-01 2.915802899489973281e-03 1.604983353586462557e-03 2.915802899489973281e-03
3.789999999999999966e-04 -3.492551763170756749e+05 2.287100342340534098e+03 -1.118505868726875633e+03 2.287100342340534098e+03 -4.285224028538783259e-01 2.806182415397964671e-03 -1.372362830888617909e-03 2.806182415397964671e-03
6.160000000000000111e-04 -2.355267338633202016e+05 2.387774729258725529e+03 -1.334636252592048550e+03 2.387774729258725529e+03 -2.889820646203012933e-01 2.929705939495594932e-03 -1.637546334824868059e-03 2.929705939495594932e-03
1.000000000000000021e-03 -9.532955647969648999e+04 2.408749332807363317e+03 -1.158894639025224023e+03 2.408749332807363317e+03 -1.169656267845464725e-01 2.955440955383834261e-03 -1.421918267916267827e-03 2.955440955383834261e-03
2.000000000000000042e-03 1.357908491364746878e+05 2.387299743061901154e+03 -2.347700757159433124e+03 2.387299743061901154e+03 1.666100459015176505e-01 2.929123150062000643e-03 -2.880536747511170965e-03 2.929123150062000643e-03
4.000000000000000083e-03 3.778254378594287555e+05 2.343137418120360508e+03 -4.812682929612317821e+03 2.343137418120360508e+03 4.635769931834943236e-01 2.874937709493521378e-03 -5.904973191575519330e-03 2.874937709493521378e-03
8.000000000000000167e-03 5.862702499056652887e+05 2.324684996895268341e+03 -3.651265132639935473e+03 2.324684996895268341e+03 7.193306019414217323e-01 2.852297312391232839e-03 -4.479959107821393678e-03 2.852297312391232839e-03
1.600000000000000033e-02 7.307349411554270191e+05 2.281590058695518564e+03 -4.018478804820071673e+03 2.281590058695518564e+03 8.965831119104911151e-01 2.799421513489885882e-03 -4.930515880731089519e-03 2.799421513489885882e-03
3.200000000000000067e-02 7.981317514948151074e+05 2.352185325777755224e+03 -3.682249171185481828e+03 2.352185325777755224e+03 9.792763547591001316e-01 2.886039137312093519e-03 -4.517975307860761652e-03 2.886039137312093519e-03
6.400000000000000133e-02 8.176306051202551462e+05 2.373251953503816367e+03 -5.736312496320606442e+03 2.373251953503816367e+03 1.003200683373441926e+00 2.911887063256658748e-03 -7.038230443326009937e-03 2.911887063256658748e-03
1.280000000000000027e-01 8.194543009613998001e+05 2.232314642182074749e+03 -4.806377337832847843e+03 2.232314642182074749e+03 1.005438286641524792e+00 2.738962510108368040e-03 -5.897236477780042237e-03 2.738962510108368040e-03
2.560000000000000053e-01 8.219695019642242696e+05 2.443539795182468879e+03 -6.573121947387640830e+03 2.443539795182468879e+03 1.008524339620771926e+00 2.998127488166508689e-03 -8.064962818443419112e-03 2.998127488166508689e-03
5.120000000000000107e-01 8.210149681683072122e+05 2.479370468404326857e+03 -8.435018048799363896e+03 2.479370468404326857e+03 1.007353164091908004e+00 3.042090318858996830e-03 -1.034943630758325926e-02 3.042090318858996830e-03
