# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
2.099999999999999884e-05 -7.881715027956804261e+04 2.411884788939019018e+03 6.250699767065440028e+03 2.411884788939019018e+03 -4.021843844966532799e-01 1.230725033670420666e-02 3.189577179044851551e-02 1.230725033670420666e-02
3.399999999999999973e-05 -5.922014517328358488e+04 2.363073202916156788e+03 2.900544367048614731e+03 2.363073202916156788e+03 -3.021857241962953577e-01 1.205817691028270716e-02 1.480075905851534375e-02 1.205817691028270716e-02
5.500000000000000196e-05 -2.948970972061604334e+04 2.513000841737978135e+03 1.706547568573412491e+03 2.513000841737978135e+03 -1.504786802225392128e-01 1.282322049438475858e-02 8.708089306026093809e-03 1.282322049438475858e-02
8.899999999999999491e-05 7.958176415002151771e+03 2.278904628209671500e+03 -1.342535536849399250e+03 2.278904628209671500e+03 4.060860195821031082e-02 1.162868553318754071e-02 -6.850626121820485408e-03 1.162868553318754071e-02
1.440000000000000036e-04 5.375787128665365890e+04 2.360628469472438155e+03 -5.229466299497359614e+03 2.360628469472438155e+03 2.743130942768666203e-01 1.204570204140159584e-02 -2.668467049936664240e-02 1.204570204140159584e-02
2.339999999999999958e-04 1.048962523893064645e+05 2.378016578949992436e+03 -8.341437620034168503e+03 2.378016578949992436e+03 5.352595793372044719e-01 1.213442925474266833e-02 -4.256428890325335973e-02 1.213442925474266833e-02
3.789999999999999966e-04 1.498669455596249609e+05 2.415678538862645382e+03 -1.157032950906829501e+04 2.415678538862645382e+03 7.647338814267713447e-01 1.232660890235338057e-02 -5.904052399157103115e-02 1.232660890235338057e-02
6.160000000000000111e-04 1.795143537415922910e+05 2.342899224172854701e+03 -1.274033980467045694e+04 2.342899224172854701e+03 9.160172578149251565e-01 1.195523409650494327e-02 -6.501079656451239086e-02 1.195523409650494327e-02
1.000000000000000021e-03 1.932492722008883720e+05 2.480332977298367041e+03 -1.177898194908889309e+04 2.480332977298367041e+03 9.861031427659788795e-01 1.265652447827833767e-02 -6.010522568232935792e-02 1.265652447827833767e-02
2.000000000000000042e-03 1.964052766752144089e+05 2.401867372644885108e+03 -1.513406887464446299e+04 2.401867372644885108e+03 1.002207451440845221e+00 1.225613394398748779e-02 -7.722540276689891792e-02 1.225613394398748779e-02
4.000000000000000083e-03 1.948410624465516885e+05 2.251812085492244023e+03 -1.330508271372115451e+04 2.251812085492244023e+03 9.942256538936850019e-01 1.149043900208855315e-02 -6.789253966826279407e-02 1.149043900208855315e-02
8.000000000000000167e-03 1.953889320016534766e+05 2.385133931264354032e+03 -1.422519792422067258e+04 2.385133931264354032e+03 9.970212964539842959e-01 1.217074733969808649e-02 -7.258765955382262547e-02 1.217074733969808649e-02
1.600000000000000033e-02 1.958126679989274708e+05 2.436108229984499303e+03 -1.395356168839380916e+04 2.436108229984499303e+03 9.991835162329059106e-01 1.243085655302528757e-02 -7.120156716243943029e-02 1.243085655302528757e-02
3.200000000000000067e-02 1.972010094523935695e+05 2.607075048275459721e+03 -1.537241955604216855e+04 2.607075048275459721e+03 1.006267878595068055e+00 1.330325785578497302e-02 -7.844164722324212247e-02 1.330325785578497302e-02
